Date,Country,Stock Index,Commodity Price,Exchange Rate,GDP Growth Rate,Inflation Rate,Interest Rate,Unemployment Rate,FDI,Trade Balance,Debt-to-GDP Ratio,Consumer Confidence Index,Business Confidence Index,Market Capitalization,Credit Rating,Bond Yields,Interest Rate Spread,Corporate Profits,Government Spending,Household Debt,Consumer Spending,Import Value,Export Value,Median Household Income,Poverty Rate,Healthcare Expenditure,Real Estate Prices,Savings Rate,Manufacturing Output,Energy Consumption,Water Usage,Air Quality Index
2023-01-11,USA,2993.0100413370087,70.54739298389646,1.2674925343673982,2.973907748407979,2.2708709666760747,1.687678068447993,5.973933107984648,510.42593587135946,120.84393831997907,59.708170479357904,105.76019455679055,94.96920326186238,20774.73577230655,AAA,2.315154055497459,1.1652911926012988,2198.45971706133,5316.603935575786,15400.32993619322,7201.396250507586,1077.7890242358694,1281.950214315824,51162.65618813586,9.445072831193185,8.810630586112516,314703.9516971158,6.352848171235161,1604.7580073011006,1064.6818995374829,535.760588092396,48.201124977017216
2023-01-12,USA,2996.6745437335576,79.16851357405406,1.2891482449887772,3.4982009692452296,2.1052176373702056,1.552248657903809,4.983285699589267,500.52057187684125,108.76533591111331,65.396474031681,104.66941090083058,93.30401449945163,20902.722645979964,A,2.3707420809408055,1.1135388505633506,2157.815656937882,5209.364080211456,15835.931033146011,7239.402388092712,1044.4947526368126,1363.5235119122244,51446.0282574559,9.380832144091226,9.378510060115389,308787.09539062716,6.865111809060211,1711.4611320273018,1098.5764550821611,522.8428876644739,57.65808316569765
2023-01-13,USA,3071.328207773791,76.14198241609144,1.3126728250355049,3.026805282590871,2.167744648804659,1.6925539415034332,5.445538874160027,535.30571999077,105.5834088799158,60.33728575554422,110.92406107215452,96.55831756975996,20870.52794508891,A,2.2533542641961035,1.040287145100179,2185.8473418664066,5540.1201786335405,15175.147718184056,7266.236160730775,1085.4668009560676,1213.0255495602842,51387.380983705894,10.423589616277265,10.011338718661657,300227.9079830597,7.059711886726687,1655.4525749361349,1108.9349931356226,529.5804379916333,55.423861239356775
2023-01-14,USA,2859.676162325483,86.58785205726394,1.3361200448093822,3.1841297787694156,2.197524631863953,1.6934332811224482,4.445884455020733,541.295069030949,125.16951775590427,60.10590364858965,111.36468167188453,106.49548118003338,20765.975834312936,A-,2.2999996369587583,1.1776730124681798,2190.209989930588,5368.441719916349,15398.226287159754,7443.578175231435,1126.6743428413695,1319.19426894478,52074.113385913915,8.235606088786403,10.07771257234976,333359.6842411842,7.03282509799245,1655.374994655141,1102.3830453671837,552.1115103045142,51.92604801892274
2023-01-15,USA,2882.3713496062082,72.00574029366193,1.3563800144221485,3.973867238303815,2.1324311461002834,1.6909830135590134,4.621097475878554,521.2733718152297,125.50216308661099,64.87120740616724,116.50972469750742,103.15669116351594,21107.248437173796,AA-,2.401076560976888,1.0876053210772119,2268.206688449709,5360.992243052872,15514.35405275299,7371.175793177734,1065.4691055707158,1396.641602998182,51680.98955456703,8.700910582783514,10.546649054354008,316550.6149529224,6.408791036596137,1641.6168420715478,1077.6925935798886,537.2484828156809,61.79769660232016
2023-01-16,USA,3002.4790650874124,72.25147864493194,1.3419401190222484,3.3708148247997696,2.290566642443175,1.713957975873371,5.342242228997736,528.566714402078,132.57697032501727,63.45730120285956,104.99758917339503,104.09804751237436,20734.53558208916,AAA,2.3227589387356713,1.1717287429957879,2183.0196066925087,5498.808178328576,15665.910083120372,7433.860269530016,1132.4415967611183,1314.2752980911057,52808.56022812879,10.105236734312511,9.9336057124845,311088.1762671579,7.3045893896051295,1714.6466074689415,1041.299261937327,524.1046378833274,61.8424710784343
2023-01-17,USA,2961.2541336644567,73.85008165076997,1.3706180110189,3.5215729761986636,2.2284106328872153,1.5536209639970842,5.8547442427574765,500.66248313180387,112.90132837427794,61.087579989374674,115.68217365027465,93.34413710843646,20892.551951986996,AA+,2.246219703465726,1.2132239565256542,2201.515885802638,5454.019585988805,15869.935211665364,7571.229145996941,1094.266935848365,1327.8831973400386,52877.97770871968,10.368316487392295,10.275598271826402,327605.76983680815,7.353896452765598,1723.8926007041532,1092.4121699088073,545.0012791966614,58.99133906086398
2023-01-18,USA,3097.775157166841,66.6182702760563,1.362202184840176,3.74564637897491,2.2971715723096557,1.7019031450868742,5.297058793929398,525.4690730166926,117.71776013921253,63.57951054849208,115.71302670220496,95.3051477131833,20946.41210525192,A-,2.2697717761154976,1.1656848244438334,2307.289365202771,5495.62366710856,15649.746346321052,7435.143383382828,1166.5210560156243,1357.2082855940987,51832.73249414588,10.370045884009148,10.147439240502216,332703.19848459744,7.38830053124046,1747.271654591189,1104.7948658220382,547.6767220476848,39.499737342526714
2023-01-19,USA,2979.3439579198293,74.9930783688039,1.375506110679675,3.6615704800716578,2.1811248624132227,1.7810040383220371,4.969202812098176,532.2824990271528,104.67071880636877,61.27715376951821,112.78297132496888,87.49831071224449,21421.743039187615,AA+,2.3567214090572506,1.0763384248137182,2269.501475432348,5731.5111308039695,15408.419983778635,7515.264958337454,1109.618604340029,1331.5079413485646,52446.31578943414,8.924427375786207,9.712260459108975,313661.14232405624,7.3175845019565005,1689.783771096694,1111.1853137202747,563.2702770617223,62.75204373718741
2023-01-20,USA,2932.693718226169,74.20335673623224,1.3700292917703127,3.5861858924423182,2.2407237534577398,1.8026217717392872,5.131766144510168,587.521883910524,118.17234907139344,65.71224500583766,115.91691576411249,98.27657506909026,21460.67814462651,A+,2.222004078704624,1.1135134800342084,2355.5595003122376,5481.336033893892,15899.563000190246,7608.212131148839,1101.9972546146482,1349.8351889876644,52218.912572928886,8.715975234330744,9.144224776251116,319416.3837003174,7.338177236060031,1674.3650284191194,1145.7687348891868,554.2493863116821,59.09499703034458
2023-01-21,USA,3224.2474928588895,79.12088722572993,1.3901232877323457,3.6786948406567026,2.3712398928994936,1.6987564098575052,4.513209212848811,514.6813134762002,133.07245998584116,65.81480732891461,120.0973752638276,107.73360378776411,21435.87412724267,AA-,2.354880648380416,1.233819839310991,2267.948313601074,5503.589142531729,15920.198293145228,7407.367143888079,1154.4584614952257,1357.2493582073944,52513.50237807303,9.170191325879422,10.553917925898709,306888.233416644,7.64812989927159,1798.962181092062,1193.4116003138122,552.7048308772805,65.41617398690138
2023-01-22,USA,3058.8433473598534,80.44000646129373,1.3919790597783686,4.31832711909275,2.2761842476263547,1.9429522501992307,5.446862550220219,568.0137891271755,119.42872595494188,64.93703683285656,120.03495504191882,106.15811072051842,21618.990860084898,AA,2.496957155344293,1.1674648431263663,2313.6425480958196,5573.499806018261,15418.930711645387,7392.890915217703,1127.3867968155444,1354.0939036793254,53810.42350790747,9.899082526369796,10.491578491248942,316120.17023317056,7.981658933323572,1855.1530705023324,1144.1663647594862,570.1808058044388,61.83337182909305
2023-01-23,USA,3091.891028277806,88.4664865095122,1.4099194147130991,3.608059880412458,2.5005603920231807,1.74458982689207,5.5918575702067725,560.4717274215695,131.46169489230655,64.77677731771938,110.67810378462335,103.08563403023138,21294.83448256267,AA+,2.186220134406006,1.188116884556122,2285.0866624713226,5695.428009176131,15844.584692788374,7695.819044593293,1121.8256184806366,1436.7579178647825,52787.596369532235,11.126859447362685,10.161603517994982,316423.1952433027,7.184778900035613,1742.8205266895186,1140.567150229813,563.7424542772645,63.7986237779371
2023-01-24,USA,2946.358529966938,84.18395149723622,1.460933140639555,3.7136630854851993,2.3022245234995378,1.9429457429350994,4.930621576524878,547.9460652368737,124.09046585893977,67.75570996444185,121.21019803682731,104.69790568445963,21606.385766913616,A-,2.576781581650161,1.2302745693964643,2346.368156953604,5464.0132941575275,15565.30500533465,7740.201450939116,1139.331478773028,1414.4431327330701,53253.446504421554,7.5758963001120865,9.727080214683486,321081.60519504495,7.86010436167985,1886.8054127663688,1145.890019904019,557.8331103314138,60.559941680316086
2023-01-25,USA,3038.0671752954754,76.88501488153136,1.431295017377658,3.996459938172267,2.378905542119343,1.9034776078091589,4.927506164860216,579.298771620901,130.1491697617457,64.41200884847629,117.49841045204512,101.97742576433069,21577.492353063335,AA-,2.5535010412403,1.2353215908520097,2286.83082477205,5444.455306348336,15788.33339986957,7927.180185107231,1158.9145279085067,1414.4042150951273,53475.71512448407,9.384325720521568,10.917396995944335,323378.1495611695,7.5766621093377315,1834.7010006848125,1163.9842668812282,579.6763375424146,63.16873838062723
2023-01-26,USA,3107.2458191261,75.606378244704,1.513352560924146,4.040791680275178,2.4638670241788128,1.8108576092482893,5.30120691560159,553.3554994909156,116.31844090618068,62.22759075303623,118.89476753965278,107.05419146158413,21837.644221552546,AAA,2.4131574388047348,1.222593550774386,2351.0986691849216,5608.595593248211,15778.572114995222,7766.289827819351,1207.0921840149022,1445.0830103919395,52836.22091530951,8.253857160525927,10.535307763677789,326463.6405037919,7.629365885166985,1833.3004149275714,1141.9779672671045,572.8500076839463,66.65329671142786
2023-01-27,USA,2984.677390081281,82.87791068221283,1.4809924047154335,4.0930509612268935,2.2428613870784435,2.067696210996219,4.9555238710972604,555.4773708692364,129.5070389703799,65.66836652125241,119.6008829735958,110.46428941599041,21710.83889260712,A-,2.5312809523459596,1.206343329262488,2318.3524284888613,5530.161199741094,16158.794809207177,7862.139093461077,1115.3657415479684,1410.508327539495,53040.219741030516,7.9155248008816255,11.012321100301632,324054.1013453508,7.272924532002946,1826.8993129962228,1176.9943306741375,573.7234466226722,58.02161108306661
2023-01-28,USA,3140.9438820279993,74.12769477928562,1.4852430674699577,3.956304267092336,2.2226235046563856,1.7854474371145004,5.146304093654251,548.4061069880072,99.57522273415924,69.11894610391003,119.18400434873185,99.15578535567079,21722.381823285144,A+,2.4949999731742136,1.2092406579068145,2439.507281949711,5677.2650256343,16058.051235318017,7790.263855931551,1180.6294598652287,1398.437407410958,52995.72961623026,10.515697447279141,11.73139466617304,310379.9817530516,7.713933578112543,1790.6481792221825,1193.46141018667,578.2476039624746,49.332551289280964
2023-01-29,USA,3046.880765416873,90.18713248820832,1.4747986276107534,3.4494601122027393,2.26005890019115,2.0113323689741307,6.2345840666270265,575.707536250561,128.42055439518984,63.09409687384714,126.58976406794328,109.32946502159469,21972.90487575597,A,2.635360622865753,1.275839575673321,2455.246418601113,5796.139238430436,15815.243385870679,7869.1396737716395,1205.2194250439982,1413.603503621983,53286.46097713865,10.074070918586877,9.794007731883916,313909.7923834645,7.565543684653244,1922.3310602049837,1192.7628991116114,568.5294748880225,55.90992722036197
2023-01-30,USA,3081.3181206126296,87.21820945283456,1.5163905276972611,4.309998198670222,2.5527141801434614,2.034039475192234,5.0664246275867875,574.9262585742069,114.75829411053296,64.57676185641097,120.9041986907911,113.0849628448105,22105.171311398033,AAA,2.6282370532568873,1.268665972145347,2347.4681068637187,5682.900104828688,16285.981931571361,8035.706927562889,1198.7972050457324,1446.0619433381523,52434.85990126098,9.959308471866834,10.580137073608604,318634.67336455896,7.790781149108002,1847.207177520077,1206.720005816122,576.7203361362059,59.64910277651504
2023-01-31,USA,3053.831095893777,79.25626530361149,1.501289197978122,3.5036007748861846,2.385009717371985,1.88144061476741,5.015838709572971,542.2368935292549,143.86637585787315,66.30793600412082,116.41204595614565,106.93427515324464,21861.33974661422,AA+,2.4074973204734897,1.2361367570858268,2515.1969229501033,5655.320856555299,15860.743228006108,7686.103353862511,1238.7968336413642,1411.8828495026212,54262.30877156398,10.411043410898156,10.890320978927624,322077.76979243936,7.665552870450137,1860.0114233298364,1212.5133068388143,584.7862652975069,58.3245257776936
2023-02-01,USA,3302.7143393289207,73.30735429654003,1.5256588215800968,3.9657569417667777,2.7096612396683106,2.1022263113234736,4.876161701572556,530.1116863275314,140.29315435362835,65.5418533239392,120.72441627522561,113.09556861567718,22047.71747011966,AA+,2.6236925435414853,1.3110921365276842,2587.8505376380335,5830.906757927589,16250.989060289256,7969.341407074209,1203.7629005462577,1442.4794499950533,55146.962129408304,8.990146312014135,11.787345691463461,336206.3949925238,7.925260088196234,1961.582836372375,1152.8363599716201,585.54999326926,51.96651621310423
2023-02-02,USA,3119.591175086008,88.9028172086827,1.5848360021898507,3.6760694888936967,2.410965903331128,1.9524066948798073,5.5768004735489765,554.1756116420373,137.8670758332277,63.85891527824041,124.26300674389574,124.24280538220613,21913.016361070677,AAA,2.5617894585351793,1.2584891918033123,2479.7116656765197,5936.13614358112,16059.550110041193,8170.970019347439,1206.9339055143225,1450.0610074949939,54323.31934511628,9.016771459264488,10.306502978195766,314864.6998874511,8.002871380691987,1830.7917252262152,1231.576553531763,602.9595082181164,50.29170675201519
2023-02-03,USA,3018.59291400425,81.81053833990445,1.542127783956043,3.910418513271702,2.4992963391843355,2.0206653732777458,5.118707947890147,543.965230437007,149.0597749700964,68.24031588495694,130.18813436471683,110.22034647829712,21689.70783100061,AA+,2.6079432743014097,1.2302808981831201,2459.7402973385274,5706.230669948019,16186.524600743496,8014.999432270694,1236.70188986032,1563.8802543680404,53670.5056393281,11.614370685720973,12.157250547339501,323712.25020827696,8.21834651003084,1861.6841163664315,1198.8015580800463,595.14006025223,54.98738700181784
2023-02-04,USA,3210.0094691624254,88.8112766884854,1.577448072502542,4.0555161679713105,2.6484016302157833,2.032164650805282,4.889088370599819,560.4182529957195,124.97742017760592,70.80895589283719,127.72500517269397,113.27606699797641,22293.86681604328,A-,2.5440702547832847,1.2428064430069394,2647.348996478312,5983.533195734812,16397.741594487943,8181.189763251445,1228.3569034245936,1376.1136358667231,54186.161588071096,9.160978725261492,11.321702840543677,337605.5927773512,7.769349931073132,1949.8482657767026,1192.5023140859344,604.2377837143906,62.976446677526084
2023-02-05,USA,3009.0285843491292,74.87802413288232,1.5508116241902425,4.08043953800066,2.7080459849377223,2.006988549872292,5.878716762867662,588.1520000302406,152.52411925971802,66.7325866517036,121.11915841235529,108.18154938778355,22439.845817982085,AA-,2.8088460802776614,1.239675907530743,2454.470999104221,6008.956519066295,16438.322253177485,7982.4982090664025,1220.0942125247016,1488.0249231534478,54406.69107094982,10.121261606516402,11.270064415864228,325862.520189657,7.884409302407559,1978.2771707964737,1198.6729198374658,598.4971908823163,67.0823463214264
2023-02-06,USA,3155.3234290446294,80.07011184505919,1.5745868215580485,4.13766890013097,2.726727573951416,2.115736431632209,5.931986849977589,555.9632342843026,144.92287652208802,64.70279015913185,138.4548103977833,113.33511662739907,22434.598709538113,AA+,2.7550988558506426,1.2828165687139697,2535.6609276596864,6048.282649303971,16638.486488571576,8071.450854899859,1253.7028559596683,1572.3555538707064,54255.578306834854,9.370752236404854,11.283155466111317,334247.8634528437,8.490759628939928,2000.6738019426004,1251.224783086253,611.6721522234997,64.00469154609621
2023-02-07,USA,2941.759484705867,83.29874800412708,1.6211129040674144,4.522179623452207,2.6544467132025367,2.1281886176959888,4.925920702599873,565.9501566472297,133.75203564441904,63.582741377239174,128.00438106205104,115.28186263207265,22056.22014191835,A+,2.594089126337316,1.3659127110106548,2557.8208592723636,6100.301015674859,16391.61550280032,8107.192215879626,1225.0373997504232,1516.2936513856819,55322.35629013603,7.494006440860036,11.22800096937921,329027.22928010544,8.206901050348197,1974.1365724240322,1237.9360007301768,607.7819018391928,64.94846129026294
2023-02-08,USA,3008.161795990172,83.70156725575589,1.583566680934169,4.20101129265423,2.6489395371185878,1.8881174039962036,4.296632028719765,569.6555549161716,147.95619433262604,67.36546198444272,133.70361791686713,114.50087592822277,22439.732118384778,AA-,2.551489941509013,1.271725641828489,2630.2279823426425,6224.162194225991,16506.241174792704,7911.211493384145,1232.6548858794276,1549.6219995968545,55424.93403098781,7.275175004998878,12.033960384034652,333765.87266124866,8.832260941469054,2128.498884312099,1200.531136920445,606.6293050738883,59.49494217818293
2023-02-09,USA,3163.884083958659,81.39895176442202,1.6427629242576967,4.018497910342172,2.618597534765775,2.207480964845435,5.737246646777194,587.1431077370424,125.98490224133838,69.22520369592618,127.2086698243967,108.96876539373856,22129.82024984852,A-,2.663177637831582,1.3291217484226518,2595.0338893139597,5993.786715881588,16394.197436448503,8045.2291577726,1241.509159532905,1531.5165228828007,54569.25370680864,8.717995383777563,11.039229424817515,329685.07059907925,8.641070718463249,2003.303332433455,1271.690114641642,609.0416592033465,51.42448573005751
2023-02-10,USA,3221.2250238665188,86.93452521827179,1.631075692700793,4.407672065153951,2.6498789788993635,1.9248183499968992,4.894576916454887,526.9068047870524,129.21568505432617,68.1347946396652,131.26893978766228,115.63395242076226,22910.832050865727,AA,2.761896179276575,1.294543898585607,2566.135854011044,6065.713889741741,16554.843891192006,8081.380040862068,1304.2812577384811,1508.8404391515742,55636.324180893535,10.329884910339768,11.809598920156816,339408.4913139813,8.818920474396812,2015.8390582618417,1220.500939009524,602.3002052038348,58.092815388935364
2023-02-11,USA,3167.657646852746,78.64146683637449,1.6160767589589229,4.501893193511765,2.529506998533661,2.2082858485347887,5.635416893250129,561.3711987881313,131.75280971746537,67.34571278650601,133.42862103091772,122.44225820191389,22482.89317724513,AA+,2.7590726312289946,1.322005366670177,2557.4720095812254,6038.397794142696,16642.949256436077,8302.237835903876,1173.379918687303,1453.838976669955,56163.614519126124,10.038499843973492,11.508013260815257,318051.5177993105,9.123311789795014,2000.171485293055,1274.2050501224207,619.5743618848003,59.30721887732555
2023-02-12,USA,3142.059703409335,83.41519131587407,1.650378399133237,3.8032789845792996,2.5152713167884113,2.2316073111549968,4.258070749384877,579.3818067576292,132.89148914230145,66.33706998762537,135.94553381530338,117.89773907910472,23014.203380132774,AA+,2.8768746115972217,1.2671224710488964,2601.845706459932,6105.446747771899,16571.899359629522,8336.152108040642,1288.1802308669678,1559.6866262175713,56477.52441909637,10.140322480705624,11.382055933983745,330629.33308093046,8.670209414698823,2058.819872474213,1283.4672335942712,616.7540855666759,58.34596414822954
2023-02-13,USA,3126.578359270022,84.86425635797974,1.667584162505306,4.377191843027335,2.6091006775437897,2.0236864502219065,5.692242313294409,600.7987613357749,127.92275817065827,65.49539095528759,135.75874769113534,120.98184210960343,23015.117572881583,A+,2.846963794290463,1.339161817371124,2582.436725196169,6283.664793221533,16267.221725253878,8310.18673751408,1283.6225188404821,1528.3672824376174,57084.49329983249,8.214841109353193,13.118931231986702,337984.5996498382,8.65359763251987,2095.9367904312894,1309.1616768653269,614.7772626054257,61.332910768320666
2023-02-14,USA,3011.860447231913,86.95878899709831,1.6709707511965972,4.434633438364908,2.6046462890708577,2.1054875406075246,4.642977266702887,568.5901126170398,150.99061515136697,69.51231880936615,135.44422256653243,115.49817771610441,22708.445160836065,A-,2.881238518246929,1.3480273772784075,2648.960235392217,6020.923844144244,16730.575794937817,8388.979259088554,1238.4302093571841,1535.2710684548792,55326.13013796495,10.792998952808869,12.098088598720006,341108.2171069275,9.150074007022921,2137.891548995329,1342.3068667283333,633.4927792752846,63.49273111289752
2023-02-15,USA,3090.711111121759,88.05658463085294,1.6375301553668882,4.161219778895077,2.5884467916464278,2.049722831093251,5.616359719339411,542.51782886947,136.4069867175272,69.83243154180191,130.11304617298723,120.93798102607632,22724.4206695526,A+,2.8331743699641185,1.3922099291630146,2632.0834889488206,6094.286096705902,16773.401125374166,8318.878356669666,1304.389569354695,1555.1871587317578,57314.0655328099,8.187062019425914,12.25761043213672,351449.0794236613,9.103831728985055,2015.731318739219,1254.1574762035987,612.5467227313594,65.77485253927898
2023-02-16,USA,3119.5727690301405,78.97529978121914,1.6647905936305736,4.689303659308784,2.715389992770732,2.152462866160305,5.260319764548814,594.0533904508525,142.72058040479428,65.0744565797715,129.4288321914727,119.08390159233566,23083.257273907864,A,2.677661742294199,1.3838006917888879,2599.253079524691,6342.991385902695,16600.556920045707,8484.148136143132,1315.5908828180054,1652.7719408595292,55849.2632670068,9.339190859931161,12.582071620964928,333353.41794395616,8.956984137684207,2090.3368792083347,1299.744107381168,623.4342025772054,60.341232984474296
2023-02-17,USA,3274.247484050567,77.01602397312645,1.6847802116903734,4.257571477461931,2.7531388980764375,2.156749463724439,4.778206597445054,570.5515675806563,133.6562708162769,71.50555949207826,134.5434564125903,113.42586521253315,22906.311499706764,A-,2.8130183004569984,1.3201156551810733,2750.3101815617583,6332.074173547559,16515.71074635719,8393.431736406219,1325.2068076550597,1686.9699477616655,55854.1198865965,9.090000324379018,11.364501334484103,352798.3437614762,9.492613697230158,2137.3704419691326,1299.2275718630112,640.5360028449642,52.4329660432108
2023-02-18,USA,3205.752492153714,91.1511623089128,1.6986376933549974,4.366149594033631,2.6781804278257457,2.279052048022235,5.053435159520946,561.0543326174096,121.28230159277562,69.63290902170968,138.13262732153342,120.25959198382243,23157.45024441598,AAA,2.9544856319830353,1.4416005753990444,2676.202368623849,6218.468161712028,17103.652488092965,8426.872399537977,1234.1404897070852,1607.2313148987864,56437.442819407595,8.900032811654087,13.013099270545354,332148.82805309,9.073280023032359,2156.743539926594,1326.7078221772626,636.0028952084194,59.755144563387695
2023-02-19,USA,2997.898134097947,86.4886588008785,1.7229340822236514,4.302333826800389,2.8286971814072355,2.3455840990632915,5.601669976649451,573.9386296142907,142.28183980685586,71.4417430311471,132.93360516120242,114.1887253478839,23101.94523000972,AAA,2.859103081233086,1.40521730164532,2651.1463842025646,6364.844499380512,16942.544476264433,8422.99396112509,1360.8427571727434,1587.6859232691959,56105.9908292957,10.38561363463781,10.944032158923564,352756.6790788685,9.208342839437837,2140.0295825244475,1326.3211379451188,634.9469481320275,62.603659466670926
2023-02-20,USA,3209.3774289683956,81.13713630050471,1.7244674100574433,4.384596294346729,2.57825169255537,2.3675219291223693,5.312792386702196,584.301750854112,120.51615719566462,66.11497030375267,139.94689002700795,116.45662882401204,22903.613477251452,AAA,2.9302316169346643,1.4118887078877902,2719.5405913189966,6338.059648307035,16834.106373887946,8546.398595807015,1303.8524148739127,1566.8877173236385,56719.21239061242,8.314579800123196,11.875461955125319,348371.5744698753,9.266211955394857,2179.0902305055206,1315.4081287323595,640.5022934387305,68.71249121211282
